;date;year;month;week;day_of_week;dayofyear;jackpot_size;media_cost;media_cost_adstock;media_cost_saturation_mu0.01;media_cost_saturation_mu0.02;media_cost_saturation_mu0.03;media_cost_saturation_beta_hill;beta;media_effect;effect_ratio;effect_ratio_smooth;trend;cs;cc;seasonality;intercept;trend_plus_intercept;epsilon;sales
591;2021-08-14;2021;8;32;6;226;2;0.7640867207037236;1.2163438;0.009122314;0.012162841;0.018243141;0.0;0.6652232679158245;0.008091004787373316;0.00665190635261787;0.006623208851639111;2.1154870523446565;-0.9964904613785965;-0.736106783663326;-0.5197791735125767;3.0;5.1154870523446565;-0.044239954494154576;65.59558929125299
592;2021-08-15;2021;8;32;7;227;2;5.890842538909955;6.4978685;0.048695486;0.06488738;0.09716053;0.000103235245;0.6648344568912504;0.04313936743096117;0.006639002802122597;0.006620165646696652;2.116662707947695;-0.9987789251892502;-0.724362831097979;-0.5169425268861688;3.0;5.116662707947695;-0.01492502474313495;66.27934523749353
593;2021-08-16;2021;8;33;1;228;2;6.482105310555278;9.730565;0.07284997;0.09699969;0.14493072;0.0011630058;0.6644460622944273;0.06445106202217941;0.006623568266714652;0.006616511686485599;2.1178374772666158;-0.9998868738789449;-0.7124048210388267;-0.5136875084753315;3.0;5.117837477266615;0.019843374052861365;66.88444404866325
594;2021-08-17;2021;8;33;2;229;2;3.857385519423439;8.722655;0.06532673;0.08700601;0.1300983;0.00060379505;0.6640580834769347;0.057777044328039075;0.006623790848685375;0.00661230573527967;2.1190113619698767;-0.9998129978984418;-0.7002362872144845;-0.5100147855338779;3.0;5.119011361969877;0.019243073229302004;66.86016693993339
595;2021-08-18;2021;8;33;3;230;3;0.9780522614280998;5.330255;0.039955612;0.05325211;0.07978388;3.1411648e-05;0.6636705197916768;0.035341854458578494;0.0066304246699551775;0.006607610808851832;2.120184363720915;-0.9985573845660749;-0.6878608255657452;-0.505925463039546;3.0;5.120184363720915;0.047567479202889014;76.97168234342837
596;2021-08-19;2021;8;33;4;231;3;0.20575604066527498;2.8691075;0.021514982;0.028683195;0.04301004;7.748604e-07;0.6632833705928788;0.01902508618642176;0.006631012008820537;0.006602502756517208;2.1213564841781687;-0.9961215179645454;-0.6752820931829406;-0.5014210833442458;3.0;5.121356484178168;0.07013679345925647;77.090972804796
597;2021-08-20;2021;8;33;5;232;3;0.042047895097866106;1.4748716;0.011061084;0.014747643;0.02211946;0.0;0.6628966352360839;0.009776162864008602;0.006628483882335887;0.006597055418195157;2.122527724995098;-0.9925082771867967;-0.6625038072252247;-0.4965036253236064;3.0;5.1225277249950985;0.023874964038791087;76.59675226574292
598;2021-08-21;2021;8;33;6;233;3;9.00980968169377;9.746196;0.07296654;0.09715454;0.14516024;0.0011743307;0.66251031307815;0.06436588656988644;0.006604206188337915;0.006591348449312979;2.123698087820205;-0.9877219329330472;-0.6495297438221144;-0.4911755030265485;3.0;5.123698087820205;0.01268075215296803;77.09569223516512
599;2021-08-22;2021;8;33;7;234;3;6.052917582462579;10.923032;0.081739955;0.108797975;0.16239487;0.002324462;0.6621244034772454;0.07203779421993854;0.006595036569803883;0.0065854489627096;2.1248675742970535;-0.9817681424630001;-0.6363637369575987;-0.4854395638261797;3.0;5.1248675742970535;-0.06356883233315329;76.47896972357658
600;2021-08-23;2021;8;34;1;235;3;11.740231842465874;17.178736;0.12813231;0.17011717;0.25212523;0.03405428;0.6617389057928476;0.11257314967999296;0.00655305206561453;0.006579415572747703;2.1260361860642916;-0.974653942909197;-0.6230096773371516;-0.4792990860739046;3.0;5.126036186064292;0.007331652885676029;77.66641902556057
601;2021-08-24;2021;8;34;2;236;3;7.429387319727022;15.993435;0.119378775;0.1585845;0.2354027;0.022442162;0.6613538193857371;0.10488046828851212;0.0065577200210523495;0.006573294631423121;2.127203924755669;-0.9663877429594218;-0.609471511237987;-0.4727577762592226;3.0;5.127203924755669;-0.04258359643163191;77.16743020353327
602;2021-08-25;2021;8;34;3;237;4;11.694858890745346;19.676508;0.14651175;0.19426447;0.28686574;0.073738515;0.6609691436179972;0.12840282138319123;0.006525691535845234;0.00656711354900156;2.1283707920000596;-0.9569793129179811;-0.5957532393428872;-0.4658197656782605;3.0;5.12837079200006;-0.08033791175932815;87.10615935945661
603;2021-08-26;2021;8;34;4;238;4;1.0469963648961007;10.88143;0.08143001;0.10838684;0.16178723;0.0022719502;0.6605848778530083;0.07159870544485433;0.006579898745061446;0.00656087763636988;2.12953678942148;-0.9464397731576094;-0.5818589155579529;-0.45848960661466864;3.0;5.12953678942148;0.018401206526157735;87.61047094777823
604;2021-08-27;2021;8;34;5;239;4;12.512795682266587;17.952705;0.13383746;0.17762285;0.26296458;0.043908775;0.660201021455446;0.11726679011312686;0.006531984322664031;0.00655458186230514;2.13070191863911;-0.9347815809756548;-0.5677926458146328;-0.45077226803708625;3.0;5.13070191863911;-0.019327987692345366;87.77868453022805
605;2021-08-28;2021;8;34;6;240;4;14.691036941067976;23.667225;0.17566313;0.23235008;0.3408097;0.19424844;0.6598175737912769;0.15330866685113212;0.006477678206985724;0.006548199597565343;2.131866181267311;-0.9220185158700678;-0.5535585868563686;-0.4426731308179309;3.0;5.131866181267311;-0.003519682605171757;88.38982034695341
606;2021-08-29;2021;8;34;7;241;4;14.763008134358953;26.561426;0.19661662;0.2595392;0.3785974;0.32510167;0.6594345342277566;0.1711491028631902;0.006443520834111175;0.0065416869619850035;2.1330295789156493;-0.9081656632526123;-0.5391609450102341;-0.43419798247885394;3.0;5.133029578915649;0.06448559747133874;89.34466296771325
607;2021-08-30;2021;8;35;1;242;4;1.370517424800159;14.627586;0.10926888;0.14524147;0.21595925;0.013259053;0.6590519021334248;0.09572166650854752;0.006543913952834081;0.006534994049918418;2.134192113188911;-0.893239396618534;-0.5246039749439152;-0.4253530114687348;3.0;5.134192113188911;-0.039145570802749684;87.65415197425973
608;2021-08-31;2021;8;35;2;243;4;1.1906598717644106;8.458593;0.0633545;0.08438479;0.12620243;0.00050216913;0.6586696768781038;0.055581703385654144;0.0065710338544518266;0.006528061783902948;2.135353785687125;-0.8772573581937727;-0.509891978408408;-0.4161448009806542;3.0;5.1353537856871245;0.016813853766192113;87.91604541858317
609;2021-09-01;2021;9;35;3;244;5;0.1727992560970204;4.373075;0.03278631;0.043702886;0.0655022;9.596348e-06;0.658287857832894;0.028769078882531243;0.006578684067234321;0.006520833736798409;2.1365145980055806;-0.8602384380825814;-0.4950293029667999;-0.4065803223148144;3.0;5.136514598005581;0.07347151515120844;98.32174869724506
610;2021-09-02;2021;9;35;4;245;5;1.6606800415054541;3.8015347;0.028503785;0.03799706;0.0569613;4.1127205e-06;0.6579064443701713;0.024998510327995604;0.006575899633106112;0.006513268996254318;2.137674551734847;-0.8422027519402152;-0.48002034070951943;-0.3966669277949204;3.0;5.137674551734847;-0.04935982216262498;97.16646312105297
611;2021-09-03;2021;9;35;5;246;5;0.7071155015553483;2.603793;0.019525979;0.026032055;0.039037056;4.172325e-07;0.6575254358635837;0.017116738176700425;0.0065737709548725175;0.006505323918233696;2.1388336484607944;-0.8231716171970577;-0.4648695269564179;-0.3864123432460427;3.0;5.138833648460794;0.02423368640942798;97.9377172980088
612;2021-09-04;2021;9;35;6;247;5;1.873809308632646;3.1268277;0.023446923;0.031258084;0.046868034;1.3113022e-06;0.6571448316880483;0.0205410882701791;0.006569306060463392;0.006496990704211757;2.1399918897646093;-0.803167527862312;-0.44958133894608765;-0.3758246600425199;3.0;5.139991889764609;0.028195245867091323;98.12903563859359
613;2021-09-05;2021;9;35;7;248;5;19.95326655786874;21.459291;0.15956928;0.21135847;0.31121433;0.11813223;0.6567646312197476;0.13881276938119447;0.006468655763963029;0.006488272393851926;2.141149277222817;-0.7822141279370111;-0.4341602945127806;-0.3649123267349375;3.0;5.141149277222818;-0.03204033162241068;98.83009388246663
614;2021-09-06;2021;9;36;1;249;5;0.8226969015367008;11.494675;0.08599712;0.114443146;0.1707316;0.003154099;0.6563848338361271;0.07511874516895585;0.00653509100893078;0.006479194856644747;2.1423058124072987;-0.7603361834677999;-0.418610950751343;-0.35368414026574285;3.0;5.142305812407299;0.030689001308916414;98.94429418619427
615;2021-09-07;2021;9;36;2;250;5;10.79258329310726;16.53457;0.123377495;0.16385521;0.24305516;0.027266145;0.6560054389158917;0.10748990891969616;0.006500919250289243;0.006469813604067655;2.143461496885311;-0.7375595532744911;-0.4029379026705354;-0.34214923678350795;3.0;5.143461496885311;0.002176502768633733;99.10978671790133
616;2021-09-08;2021;9;36;3;251;6;2.0134981747185683;10.276133;0.07691875;0.102401115;0.15293269;0.0016126633;0.6556264458390024;0.06713687907756352;0.006533282685024002;0.00646020441722599;2.144616332219504;-0.7139111583860239;-0.3871457818351608;-0.3303170820663554;3.0;5.144616332219504;-0.02903948544951871;108.52396643781194
617;2021-09-09;2021;9;36;4;252;6;19.69631781900596;24.833706;0.18412855;0.24335484;0.35618135;0.24342859;0.6552478539866734;0.1594577380215135;0.006421020634219231;0.006450459215888724;2.1457703199679403;-0.6894189502209236;-0.3712392549973808;-0.31819746156549134;3.0;5.145770319967941;-0.001937081651511197;109.85093514772451
618;2021-09-10;2021;9;36;5;253;6;14.265288480061109;26.675653;0.1974401;0.2606042;0.3800643;0.3307762;0.654869662741369;0.17066178636213716;0.0063976609470179175;0.0064406801150660815;2.1469234616841133;-0.6641118775498908;-0.35522302271763906;-0.30580047008025896;3.0;5.146923461684113;0.025780171604854168;110.37564949570847
619;2021-09-11;2021;9;36;6;254;6;11.001564095267007;24.33663;0.18052442;0.23867282;0.34965393;0.22178602;0.6544918714868003;0.15620942241102626;0.006418695738118165;0.006430970827802731;2.148075758916966;-0.6380198522795539;-0.33910181797558825;-0.29313650107654265;3.0;5.148075758916966;-0.02013004597637365;109.91018634275076
620;2021-09-12;2021;9;36;7;255;6;15.240889677382846;27.401888;0.20266885;0.26736042;0.38934544;0.36737084;0.6541144796079224;0.17488432136480753;0.006382199724463646;0.006421428609724421;2.149227213210909;-0.6111737140978499;-0.32288040477144664;-0.28021623566078896;3.0;5.149227213210909;0.054303180704828924;110.98198479619757
621;2021-09-13;2021;9;37;1;256;6;1.9610685765387175;15.584069;0.11635119;0.15459122;0.22959416;0.019271076;0.6537374864909306;0.10106207405162537;0.006484960533563056;0.0064121353893894124;2.150377826105838;-0.5836051940227858;-0.30656357671817464;-0.2670506312222881;3.0;5.150377826105839;-0.01998148543999081;109.64407783495184
622;2021-09-14;2021;9;37;2;257;6;12.328607394346946;20.117428;0.14974612;0.19850358;0.29292372;0.08335084;0.653360891523258;0.12969447839697232;0.006446871812798033;0.0064031502071308245;2.151527599137154;-0.5553468768977066;-0.2901561556249144;-0.2536509097567863;3.0;5.151527599137154;0.020594403755258364;110.481655715326
623;2021-09-15;2021;9;37;3;258;7;27.407926177675012;37.424484;0.27353767;0.35769904;0.5089912;0.79030526;0.6529846940935727;0.23357199599064493;0.006241154705354699;0.006394504012418996;2.1526765338357783;-0.5264321628773563;-0.2736629900720831;-0.2400285458848318;3.0;5.152676533835779;-0.027794297033476342;121.18425686908114
624;2021-09-16;2021;9;37;4;259;7;12.204925530273085;30.909302;0.22775446;0.29961175;0.43304592;0.5446703;0.6526088935917732;0.19552929088961962;0.006325904493788783;0.006386197869103277;2.1538246317281735;-0.49689522795029417;-0.25708895397856807;-0.22619525457865863;3.0;5.153824631728174;-0.006217814932541789;121.16940853106595
625;2021-09-17;2021;9;37;5;260;7;26.12607536783495;41.503784;0.30159965;0.39274183;0.55290574;0.8751763;0.6522334894089874;0.25615937366785735;0.006171952238350958;0.006378203394161172;2.1549718943363594;-0.46677098354429514;-0.2404389451614255;-0.21216297861171618;3.0;5.154971894336359;0.012980259210668922;122.11948548603168
626;2021-09-18;2021;9;37;6;261;7;2.213047048791876;22.909216;0.17014806;0.22516671;0.3307216;0.165488;0.6518584809375673;0.14677682838515402;0.0064068900852854325;0.0063704674655757805;2.1561183231779313;-0.43609503526248994;-0.22371788388851696;-0.19794387574530206;3.0;5.156118323177932;-0.028399061446818884;120.76552214370965
627;2021-09-19;2021;9;37;7;262;7;21.375711349205936;32.787346;0.24106555;0.3166087;0.455652;0.63019925;0.6514838675710883;0.20626545854285072;0.006291008099849733;0.0063629206158242494;2.157263919766078;-0.40490364079903346;-0.20693071142451927;-0.18355030566706582;3.0;5.157263919766078;0.012065684939848689;121.92044757581712
628;2021-09-20;2021;9;38;1;263;7;16.44920172763967;32.783337;0.24103722;0.3165726;0.45560429;0.63002825;0.651109648704344;0.20612347864902333;0.006287446604848358;0.006355488670327547;2.1584086856095985;-0.37323366708401506;-0.19008238857072163;-0.16899481669642102;3.0;5.158408685609599;0.006494827506892679;122.02032175069093
629;2021-09-21;2021;9;38;2;264;7;20.162229393962;36.54624;0.2674328;0.35001642;0.49916518;0.7657175;0.6507358237333448;0.22776822021276621;0.006232329488403838;0.006348105868163794;2.159552622212921;-0.3411225467082761;-0.1731778941990495;-0.15429013227219765;3.0;5.159552622212921;0.007991341842760779;122.41022051996251
630;2021-09-22;2021;9;38;3;265;8;1.8347154695380938;20.059679;0.14932267;0.1979488;0.29213163;0.082042515;0.6503623920553141;0.1287384541211642;0.006417772384085777;0.006340728301603679;2.160695731076118;-0.3086082336796557;-0.15622222378075645;-0.13944913723812363;3.0;5.1606957310761175;0.09305317012496808;132.43038218084126
631;2021-09-23;2021;9;38;4;266;8;0.6961940943325633;10.618971;0.07947433;0.10579235;0.15795098;0.0019629598;0.6499893530686851;0.06876390182969758;0.006475571189075632;0.006333346567237117;2.161838013694926;-0.275729158562928;-0.13922038791020258;-0.12448486394193917;3.0;5.161838013694926;0.10859885649997651;132.1471590808266
632;2021-09-24;2021;9;38;5;267;8;3.028655372663839;8.290465;0.062098473;0.08271523;0.12371988;0.0004451871;0.6496167061730983;0.053733194093613414;0.006481324243364574;0.006325994886033998;2.1629794715607615;-0.24252418305646908;-0.12217741082416404;-0.10941047816418993;3.0;5.162979471560762;-0.017842861191965285;130.8945932629822
633;2021-09-25;2021;9;38;6;268;8;0.4821027699171134;4.52528;0.033926584;0.045221947;0.06777513;1.1742115e-05;0.6492444507693985;0.02936009822943867;0.006488018031449681;0.006318757523048024;2.1641201061607385;-0.2090325540593587;-0.10509832891711975;-0.09423926489294353;3.0;5.1641201061607385;-0.01823593239855964;130.81005007098673
634;2021-09-26;2021;9;38;7;269;8;0.7525107850009203;3.006506;0.022544976;0.030056011;0.045067057;1.0728836e-06;0.6488725862596313;0.019502521545919572;0.0064867729401703895;0.0063117677367340854;2.165259918977684;-0.17529385728316524;-0.0879881892529323;-0.07898461396082926;3.0;5.165259918977684;-0.1349903282439014;129.70787498318873
635;2021-09-27;2021;9;39;1;270;8;23.68678651451505;25.10654;0.18610469;0.2459199;0.3597495;0.25570482;0.6485011120470404;0.15947932742629478;0.006352102802986755;0.006305203809435601;2.1663989114901585;-0.14134797046329617;-0.07085204807338995;-0.06366000556100583;3.0;5.166398911490159;-0.05789385609227955;132.04324377263168
636;2021-09-28;2021;9;39;2;271;8;2.3963503116697282;14.885366;0.11117873;0.1477639;0.21964252;0.014702678;0.6481300275360652;0.09577021604426167;0.006433850078965475;0.0062992759565915265;2.1675370851724693;-0.10723501622516042;-0.05369496930402233;-0.04827899565875483;3.0;5.167537085172469;0.01624236808274761;132.31270673640722
637;2021-09-29;2021;9;39;3;272;9;3.139072027994242;10.5029955;0.07860992;0.10464545;0.15625428;0.0018380284;0.6477593321323365;0.06778506900083275;0.006453879663067365;0.006294212786715962;2.168674441494689;-0.07299531466090735;-0.036522023057658747;-0.03285520131556983;3.0;5.168674441494689;-0.11773165831673653;140.85872650863217
638;2021-09-30;2021;9;39;4;273;9;28.03865916312745;33.28299;0.2445637;0.32106125;0.46152303;0.650922;0.6473890252426749;0.2078515319774164;0.0062449778426670235;0.006290239010640358;2.169810981922671;-0.038669335672748856;-0.019338284136148416;-0.017402285942669182;3.0;5.169810981922671;-0.04075384458880545;143.1950638336861
639;2021-10-01;2021;10;39;5;274;9;32.22594815026031;48.864727;0.35091373;0.4531421;0.62487954;0.9491724;0.6470191062750873;0.29319160078462475;0.006000066278136403;0.006287556283179508;2.1709467079180698;-0.004297651139222852;-0.0021488305307002555;-0.0019339445009769322;3.0;5.17094670791807;0.02041357099797092;144.82617935199687
640;2021-10-02;2021;10;39;6;275;9;33.258159697966526;57.678688;0.40748367;0.5203262;0.6989171;0.98058575;0.6466495746387637;0.3364687140587519;0.005833501513957192;0.006286321702743765;2.1720816209383518;0.030079113039085673;0.01504125807872507;0.013536111335343222;3.0;5.172081620938352;0.01119769952361293;145.33284145856058
641;2021-10-03;2021;10;39;7;276;9;35.21887866454389;64.05635;0.44658205;0.56528306;0.74465364;0.98955774;0.6462804297440747;0.36533137899157503;0.005703281172804998;0.00628663652253128;2.1732157224368156;0.06442032495765593;0.03222690182451241;0.0289941680346505;3.0;5.173215722436815;0.06615074173555886;146.336920111986
642;2021-10-04;2021;10;40;1;277;9;1.42331134552053;33.44854;0.24573071;0.32254532;0.46347514;0.6576557;0.6459116710025685;0.20833578648323933;0.006228546541664846;0.00628852894865493;2.1743490138626087;0.09868539473326554;0.04940302215255817;0.04442652506574712;3.0;5.174349013862608;-0.062410306377339846;143.64701019034254
643;2021-10-05;2021;10;40;2;278;9;33.78140584480655;50.413155;0.3610551;0.4653602;0.6388316;0.95747995;0.6455432978269675;0.30041015459920234;0.005958963627064548;0.006291949524215821;2.175481496660741;0.13283382247952905;0.06656454332303396;0.0598195097407689;3.0;5.1754814966607405;-0.0621098797128724;144.73601281287839
644;2021-10-06;2021;10;40;3;279;1;0.011984416970409417;25.209198;0.18684785;0.24688417;0.36108935;0.26039225;0.6451753096311664;0.15928356901265803;0.006318470306949027;0.006296773181725822;2.1766131722721034;0.1668252461760922;0.08370639391033283;0.0751594920259275;3.0;5.176613172272104;0.02788283060499778;64.38939063915687
645;2021-10-07;2021;10;40;4;280;1;1.90788702154046;14.500225;0.10832497;0.14399447;0.21413718;0.012589812;0.6448077058302284;0.09284874093216322;0.006403262052985847;0.006302806009942792;2.1777440421334835;0.200619489374846;0.10082350830172639;0.09043289930297171;3.0;5.177744042133483;-0.01815838749267825;63.4286729487594
646;2021-10-08;2021;10;40;5;281;1;2.958394933311176;10.098981;0.07559784;0.10064786;0.15033649;0.0014531016;0.6444404858403825;0.06486155533019522;0.006422584214107209;0.0063097998130217554;2.17887410767758;0.2341766086868303;0.1179108281943183;0.10562623106434459;3.0;5.17887410767758;-0.04787043229938413;63.01491461772735
647;2021-10-09;2021;10;40;6;282;1;0.21140978834977853;5.135018;0.03849359;0.05130509;0.0768733;2.5093555e-05;0.644073649079021;0.03304425598252352;0.006435081007921706;0.006317463965284676;2.180003370333022;0.267456940993645;0.13496330408982452;0.12072607352504085;3.0;5.180003370333022;-0.0264747277259675;63.072989721146186
648;2021-10-10;2021;10;40;7;283;1;3.919871445103757;6.3574653;0.047644906;0.06348915;0.09507393;9.059906e-05;0.6437071949646963;0.04086842042393326;0.006428414266752638;0.006325492152904335;2.1811318315243815;0.30042115032761196;0.15197589678676107;0.1357191141343119;3.0;5.1811318315243815;0.04586586086547025;64.03585226948097
649;2021-10-11;2021;10;41;1;284;1;3.871246345705739;6.9124055;0.051796634;0.06901415;0.10331609;0.00014954805;0.6433411229171181;0.04439963877926526;0.006423182036683934;0.006333574896446572;2.1822594926721908;0.3330302743652486;0.16894357886958408;0.1505921559704498;3.0;5.182259492672191;-0.04008972961035079;63.37161557811555
650;2021-10-12;2021;10;41;2;285;1;0.07921666079535405;3.5298598;0.026467778;0.035283957;0.052898478;2.6226044e-06;0.6429754323571507;0.02268671729948603;0.006427087393073188;0.006341424658250418;2.1833863551929578;0.36524577047911916;0.185861336194352;0.16533213200204136;3.0;5.183386355192958;0.02453772158135;63.959429260758355
651;2021-10-13;2021;10;41;3;286;2;5.686353003116118;7.3193245;0.05483987;0.07306282;0.109350845;0.00021082163;0.6426101227068097;0.04695090915384128;0.006414650586420284;0.00634878438905606;2.184512420499182;0.39702956129360445;0.20272416937045615;0.17992611919921817;3.0;5.184512420499182;-0.10491707064499847;73.06472378207243
652;2021-10-14;2021;10;41;4;287;2;3.569120542727952;7.228736;0.05416247;0.07216171;0.10800806;0.00019562244;0.6422451933892603;0.04634551251972964;0.006411288641400216;0.0063554404808006965;2.1856376899993704;0.4283440796907884;0.219527095238005;0.19436135247863803;3.0;5.18563768999937;-0.05500079746864586;73.71343757529092
653;2021-10-15;2021;10;41;5;288;2;0.703607212686295;4.310522;0.032317642;0.043078553;0.06456787;8.761883e-06;0.6418806438288124;0.02765128929091507;0.0064148353218339655;0.006361232800616941;2.186762165098053;0.45915231321321653;0.23626514834039863;0.20862523846608455;3.0;5.186762165098052;0.027773791537041573;74.50812484392094
654;2021-10-16;2021;10;41;6;289;2;4.331223102661187;6.474928;0.048523836;0.06465894;0.096819684;0.00010102987;0.6415164734509204;0.04147977506221164;0.006406214198613561;0.006366050804854489;2.1878858471957954;0.489417847811085;0.25293338239168045;0.22270536906082963;3.0;5.187885847195796;0.015751454668681896;74.6782244598752
655;2021-10-17;2021;10;41;7;290;2;7.86942489200935;11.106064;0.08310337;0.110606246;0.16506678;0.0025675297;0.6411526816821779;0.07091549103913744;0.006385294740159555;0.006369838438483868;2.1890087376892198;0.5191049108821367;0.2695268717382239;0.23658953478610817;3.0;5.189008737689219;-0.014833701157219055;74.81680062357246
656;2021-10-18;2021;10;42;1;291;2;3.4423252005212777;8.980044;0.06724869;0.08955982;0.13389187;0.000718832;0.640789267950317;0.057388973593898655;0.006390722724937353;0.006372584964378732;2.1901308379710147;0.5481784135533775;0.2860407128143135;0.2502657379103073;3.0;5.190130837971015;0.05472384463521729;75.52509394110439
657;2021-10-19;2021;10;42;2;292;2;0.7567787167808769;5.2316785;0.039217457;0.0522691;0.0783145;2.8073788e-05;0.640426231684204;0.03347450347845727;0.006398425203090119;0.0063743131688607044;2.1912521494299537;0.5766039921546756;0.30247002559121083;0.26372220532376595;3.0;5.191252149429953;-0.07609484691387242;74.12354011318303
658;2021-10-20;2021;10;42;3;293;1;0.2578320742875829;2.8733618;0.021546891;0.028725708;0.043073755;7.748604e-07;0.6400635723138373;0.018386279217960835;0.006398873630168989;0.006375082657147314;2.192372673450908;0.604348048835178;0.31880995501925286;0.27694740115632926;3.0;5.192372673450908;-0.10942259193645414;63.78283761888745
659;2021-10-21;2021;10;42;4;294;1;1.7342649102016492;3.1487339;0.023611117;0.03147695;0.047195926;1.3113022e-06;0.6397012892703443;0.020135844480347494;0.006394902018437956;0.006374966958865274;2.193492411414865;0.631377791274583;0.3350556724625806;0.28993003912114906;3.0;5.193492411414865;0.011527941508574075;65.15086236524935
660;2021-10-22;2021;10;42;5;295;1;2.5556351652109175;4.1160607;0.030860659;0.041137364;0.061662585;6.67572e-06;0.6393393819859794;0.026300736723914326;0.0063897834422049545;0.006374062098727329;2.1946113646989382;0.6576612714422887;0.3512023771260506;0.3026590945705018;3.0;5.194611364698938;-0.07459359725712084;64.48977598736234
661;2021-10-23;2021;10;42;6;296;1;2.2630927426981318;4.3183737;0.032376464;0.04315693;0.06468515;8.881092e-06;0.6389778498941201;0.02757632190117947;0.006385811868982751;0.0063724636207589825;2.195729534676387;0.6831674233586401;0.36724529747392826;0.31512381624977054;3.0;5.195729534676387;0.022103769337820784;65.60533442165158
662;2021-10-24;2021;10;42;7;297;1;0.1732221369043686;2.3154905;0.017364435;0.023150768;0.034718405;1.7881393e-07;0.638616692429265;0.01478446697102735;0.006385026011408914;0.0063702698157358075;2.19684692271663;0.7078660998136227;0.3831796926399291;0.3273137377360656;3.0;5.19684692271663;-0.0030861456312964845;65.35858981792427
663;2021-10-25;2021;10;43;1;298;1;0.26153917245580083;1.3885443;0.010413716;0.013884546;0.020825155;0.0;0.6382559090270309;0.008861893678777804;0.006382146788092133;0.006367571600049585;2.1979635301852576;0.7317281079996141;0.3990008538282027;0.3392186885483451;3.0;5.197963530185257;-0.01395695947029525;65.32087152942084
664;2021-10-26;2021;10;43;2;299;1;3.1808941740021393;3.8617196;0.028954796;0.038597994;0.057861112;4.5895576e-06;0.63789549912415;0.024621486362480585;0.0063757830344589725;0.0063644579261504;2.199079358444049;0.7547252440160593;0.41470410570482963;0.35082880491626667;3.0;5.199079358444049;0.007458385317032068;65.8198803503983
665;2021-10-27;2021;10;43;3;300;2;6.660414378311801;8.588318;0.06432346;0.085672654;0.12811685;0.0005501509;0.6375354621584673;0.0546193551970847;0.006359726784324151;0.0063610075984926965;2.2001944088509857;0.7768303262053172;0.4302848077794425;0.3621345401954279;3.0;5.200194408850986;0.00734440657441991;76.24292710817919
666;2021-10-28;2021;10;43;4;301;2;5.7637024359179465;10.056853;0.07528369;0.10023084;0.14971885;0.0014172196;0.6371757975689376;0.063864667220416;0.006350362817378702;0.006357290144610209;2.201308682760268;0.7980172272802387;0.4457383557765377;0.3731266749170329;3.0;5.201308682760268;0.005044939145425033;76.43344964043142
667;2021-10-29;2021;10;43;5;302;2;7.211060977526234;12.232715;0.09148881;0.1217206;0.18145877;0.004575312;0.6368165047956232;0.07751368523738827;0.006336589010378215;0.006353366751981885;2.202422181522326;0.8182609052055424;0.4610601829960977;0.38379632646049205;3.0;5.202422181522326;-0.09872212358740698;75.650100696328
668;2021-10-30;2021;10;43;6;303;2;0.3325568641749568;6.438931;0.04825448;0.06430048;0.09628473;9.781122e-05;0.6364575832796908;0.040924526516390725;0.006355795176354388;0.006349291504034915;2.2035349064838385;0.8375374327964488;0.47624576166309657;0.39413495833786355;3.0;5.2035349064838385;-0.03939434584700906;75.99200045491084
669;2021-10-31;2021;10;43;7;304;2;3.284781680973864;6.4954066;0.048677064;0.06486288;0.09712398;0.000102996826;0.6360990324634089;0.041259213385509384;0.006352060117351695;0.006345108368442652;2.204646858987742;0.8558240259996258;0.49129060426551585;0.4041343890795425;3.0;5.204646858987742;-0.053531788956592496;75.965086724962
670;2021-11-01;2021;11;44;1;305;2;4.98477140315714;8.231798;0.061660167;0.082132526;0.122853234;0.00042665005;0.6357408517901455;0.05221500187492945;0.0063430857734771045;0.006340858974978693;2.2057580403732495;0.8730990708229838;0.50619026488045;0.4137868007110302;3.0;5.205758040373249;-0.03903946559825208;76.32720377360957
671;2021-11-02;2021;11;44;2;306;2;0.5127257626800289;4.627603;0.034693103;0.04624301;0.06930276;1.3411045e-05;0.6353830407043648;0.029382023178052104;0.006349296349512702;0.006336582362068387;2.2068684519758635;0.8893421488825191;0.5209403404879305;0.42308474681113484;3.0;5.206868451975863;-0.00820891666427256;76.51126305300778
672;2021-11-03;2021;11;44;3;307;3;9.594978254230336;11.896355;0.088986665;0.1184055;0.1765751;0.003873229;0.635025598651625;0.07519052260940273;0.006320467459293452;0.006332310321076066;2.2079780951273875;0.9045340615359925;0.5355364722720669;0.4320211601424178;3.0;5.2079780951273875;-0.08287381985038393;86.32315958028825
673;2021-11-04;2021;11;44;4;308;3;0.8843833624079638;6.8065434;0.05100477;0.06796052;0.10174486;0.00013643503;0.6346685250785754;0.04313240493971036;0.006336902994721685;0.006328070660395621;2.2090869711559438;0.9186568525749279;0.5499743469091303;0.44058935984521747;3.0;5.209086971155944;-0.015148199665326238;86.77660536275546
674;2021-11-05;2021;11;44;5;309;3;1.0211947358544282;4.401952;0.033002645;0.04399112;0.065933496;1.001358e-05;0.6343118194329538;0.0279040865221478;0.0063390259262836885;0.0063238895637134866;2.2101950813859856;0.9316938294480984;0.5642496978421838;0.44878305818708464;3.0;5.210195081385986;-0.0481149535196849;86.38767272575535
